Institution Name,State,City,lat,lon,display_name,geocoded
Joliet Junior College,IL,Joliet,41.5003466,-88.1809635,"Joliet Junior College, 1215, Centennial Drive, Joliet, Troy Township, Will County, Illinois, 60431, United States of America",True
Kankakee Community College,IL,Kankakee,41.0956514,-87.8522639,"Kankakee Community College, College Drive, Kankakee, Kankakee County, Illinois, 60901, United States of America",True
Kaskaskia College,IL,Centralia,38.5619995,-89.1925866,"Kaskaskia College, 27210, College Road, Centralia, Clinton County, Illinois, 62801, United States of America",True
Kishwaukee College,IL,Malta,41.9385879,-88.8820458,"Kishwaukee College, 21193, Malta Road, Malta, Malta Township, DeKalb County, Illinois, 60150, United States of America",True
College of Lake County,IL,Grayslake,42.3554202,-88.0123623,"College of Lake County, 19351, Washington Street, Grayslake, Lake County, Illinois, 60030, United States of America",True
Lake Land College,IL,Mattoon,39.4160885,-88.3844277,"Lake Land College, 5001, Lake Land Boulevard, Mattoon, Coles County, Illinois, 61938, United States of America",True
Lincoln Land Community College,IL,Springfield,39.7200455,-89.611203,"Lincoln Land Community College, 5250, Shepherd Road, Springfield, Sangamon County, Illinois, 62703, United States of America",True
Lincoln College of Technology-Melrose Park,IL,Melrose Park,,,,False
McHenry County College,IL,Crystal Lake,42.2609889,-88.3679603,"McHenry County College, US 14, Crystal Lake, McHenry County, Illinois, 60033, United States of America",True
Moraine Valley Community College,IL,Palos Hills,41.692682,-87.8386466,"Moraine Valley Community College, 9000, College Parkway, Palos Hills, Palos Township, Cook County, Illinois, 60465, United States of America",True
Morrison Institute of Technology,IL,Morrison,,,,False
Morton College,IL,Cicero,41.8242014,-87.7619225,"Morton College, 3801, South Central Avenue, Cicero, Stickney Township, Cook County, Illinois, 60804, United States of America",True
Oakton College,IL,Des Plaines,42.0621465,-87.8805945,"Oakton Community College, 1600, East Golf Road, Des Plaines, Maine Township, Cook County, Illinois, 60016, United States of America",True
Parkland College,IL,Champaign,40.1336555,-88.2908739,"Parkland College, Perimeter Road, Champaign, Champaign County, Illinois, 61822, United States of America",True
Prairie State College,IL,Chicago Heights,41.5242646,-87.6381833,"Prairie State College, 202, South Halsted Street, Chicago Heights, Bloom Township, Cook County, Illinois, 60411, United States of America",True
Rend Lake College,IL,Ina,38.1296923,-88.9205262,"Rend Lake College, 468, Rend Lake Bike Trail, Ina, Jefferson County, Illinois, 62846, United States of America",True
Richland Community College,IL,Decatur,39.8849355,-88.8933499,"Richland Community College, Reas Bridge Road, Decatur, Macon County, Illinois, 62524, United States of America",True
Rock Valley College,IL,Rockford,42.3076052,-88.99464,"Rock Valley College, 3301, North Mulford Road, Rockford, Rockford Township, Winnebago County, Illinois, 61114, United States of America",True
Sauk Valley Community College,IL,Dixon,41.8175151,-89.5974293,"Sauk Valley Community College, 173, Alan Pfeifer Drive, Dixon, Palmyra Township, Lee County, Illinois, 61021, United States of America",True
Shawnee Community College,IL,Ullin,37.2685108,-89.0352123,"Shawnee Community College, Shawnee College Road, Ullin, Pulaski County, Illinois, 62973, United States of America",True
Southeastern Illinois College,IL,Harrisburg,37.7416695,-88.5272466,"Southeastern Illinois College Learning Center, Seright Street, Harrisburg, Saline County, Illinois, 62946, United States of America",True
Spoon River College,IL,Canton,40.5262988,-90.0734354,"Spoon River College, 23235, County Road 22, Canton, Fulton County, Illinois, 61520, United States of America",True
Taylor Business Institute,IL,Chicago,,,,False
Triton College,IL,River Grove,41.9146503,-87.8412803,"Triton College, 2000, North 5th Avenue, River Grove, Leyden Township, Cook County, Illinois, 60171, United States of America",True
Ivy Tech Community College,IN,Indianapolis,39.8048578,-86.1590165,"Ivy Tech Community College, 50, West Fall Creek Parkway, North Drive, Highland Vicinity, Indianapolis, Marion County, Indiana, 46208, United States of America",True
Lincoln College of Technology-Indianapolis,IN,Indianapolis,,,,False
Vincennes University,IN,Vincennes,38.6882751,-87.5194741,"Vincennes University, 1002, East Eberwine Avenue, Vincennes, Knox County, Indiana, 47591, United States of America",True
Des Moines Area Community College,IA,Ankeny,41.7076882,-93.610217,"Des Moines Area Community College, Southwest Campustown Court, Prairie Trail, Ankeny, Polk County, Iowa, 50023, United States of America",True
Ellsworth Community College,IA,Iowa Falls,42.5270568,-93.266609,"Ellsworth Community College, College Street, Iowa Falls, Hardin Township, Hardin County, Iowa, 50126, United States of America",True
Eastern Iowa Community College District,IA,Davenport,,,,False
Hawkeye Community College,IA,Waterloo,42.4249406,-92.3323143,"Hawkeye Community College, 1501, East Orange Road, Orange, Waterloo, Black Hawk County, Iowa, 50704, United States of America",True
Indian Hills Community College,IA,Ottumwa,41.0440635,-92.3916157,"Indian Hills Community College, 525, Grandview Avenue, Ottumwa, Wapello County, Iowa, 52501, United States of America",True
Iowa Central Community College,IA,Fort Dodge,42.489531,-94.2032648,"Iowa Central Community College, 1, Triton Circle, Fort Dodge, Wahkonsa Township, Webster County, Iowa, 50501, United States of America",True
Iowa Lakes Community College,IA,Estherville,43.3971061,-94.8167437,"Iowa Lakes Community College, 7th Avenue South, Estherville, Emmet County, Iowa, 51334, United States of America",True
Iowa Western Community College,IA,Council Bluffs,41.2737404,-95.8003426,"Iowa Western Community College, East Kanesville Boulevard, Council Bluffs, Garner Township, Pottawattamie County, Iowa, 51502, United States of America",True
Kirkwood Community College,IA,Cedar Rapids,41.9064268,-91.6496843,"Kirkwood Community College, Prairie Point Road Southwest, Cedar Rapids, Linn County, Iowa, United States of America",True
Marshalltown Community College,IA,Marshalltown,41.9993973,-92.9052525,"Marshalltown Community College, College Drive, Marshalltown, Marshall Township, Marshall County, Iowa, 50158, United States of America",True
North Iowa Area Community College,IA,Mason City,43.1576201,-93.1316612,"North Iowa Area Community College, NIACC Trail Extension, Eastbrooke, Mason City, Cerro Gordo County, Iowa, United States of America",True
Northeast Iowa Community College,IA,Calmar,43.1674344,-91.8694006,"Northeast Iowa Community College, Charles Street, Calmar, Winneshiek County, Iowa, United States of America",True
Southeastern Community College,IA,West Burlington,40.8153986,-91.180509,"Southeastern Community College, 1500, West Agency Road, West Burlington, Des Moines County, Iowa, 52655, United States of America",True
Western Iowa Tech Community College,IA,Sioux City,42.485049,-96.345615,"Western Iowa Tech Community College, South Lakeport Street, Sioux City, Woodbury County, Iowa, 51106, United States of America",True
Allen County Community College,KS,Iola,37.9382183,-95.3952587,"Allen Community College, 1801, North Cottonwood Street, Iola, Allen County, Kansas, 66749, United States of America",True
Barton County Community College,KS,Great Bend,38.4016355,-98.7331815,"Barton Community College - Barton County Campus, 245, Northeast 30 Road, Great Bend, Barton County, Kansas, 67530, United States of America",True
Butler Community College,KS,El Dorado,37.8059393,-96.8830807,"Butler Community College, 901, Southwest Haverhill Road, El Dorado, Butler County, Kansas, 67042, United States of America",True
Cloud County Community College,KS,Concordia,39.5543598,-97.6647549,"Cloud County Community College, College Drive, Concordia, Cloud County, Kansas, 66901, United States of America",True
Coffeyville Community College,KS,Coffeyville,37.0338801,-95.623118,"Coffeyville Community College, South Spruce Street, Coffeyville, Montgomery County, Kansas, 67337, United States of America",True
Cowley County Community College,KS,Arkansas City,,,,False
Dodge City Community College,KS,Dodge City,37.7771539,-100.0374148,"Dodge City Community College, 2501, North 14th Avenue, Dodge City, Ford County, Kansas, 67801, United States of America",True
Flint Hills Technical College,KS,Emporia,38.417895,-96.2247136,"Flint Hills Technical College, I 35, Coronado Hills, Emporia, Lyon County, Kansas, 66801, United States of America",True
Fort Hays State University,KS,Hays,38.8706832,-99.3442115,"Fort Hays State University, 600, Park Street, Hays, Ellis County, Kansas, 67601, United States of America",True
Fort Scott Community College,KS,Fort Scott,37.8164278,-94.715548,"Fort Scott Community College, 2108, South Horton Street, Fort Scott, Bourbon County, Kansas, 66701, United States of America",True
Garden City Community College,KS,Garden City,37.970075,-100.8496641,"Garden City Community College, 801, Campus Drive, Garden City, Finney County, Kansas, 67846, United States of America",True
Highland Community College,KS,Highland,39.8609334,-95.2722006,"Highland Community College, 606, West Main Street, Highland, Doniphan County, Kansas, 66035, United States of America",True
Hutchinson Community College,KS,Hutchinson,38.0666217,-97.9199357,"Hutchinson Community College, 1300, North Plum Street, Hutchinson, Reno County, Kansas, 67501, United States of America",True
Independence Community College,KS,Independence,37.1940321,-95.7192466,"Independence Community College, 1057, West College Avenue, Independence, Montgomery County, Kansas, 67301, United States of America",True
Johnson County Community College,KS,Overland Park,38.9228761,-94.7306468,"Johnson County Community College, 12345, College Boulevard, Overland Park, Johnson County, Kansas, 66210, United States of America",True
Kansas City Kansas Community College,KS,Kansas City,39.1229393,-94.7483238,"Kansas City Kansas Community College, State Avenue, Kansas City, Wyandotte County, Kansas, 66112, United States of America",True
Washburn Institute of Technology,KS,Topeka,39.0469802,-95.7507349,"Washburn Institute of Technology, Southwest Reeder Street, Topeka, Shawnee County, Kansas, 66636, United States of America",True
Labette Community College,KS,Parsons,37.3391896,-95.2551722,"Labette Community College, Broadway Avenue, Parsons, Labette County, Kansas, 67357, United States of America",True
Manhattan Area Technical College,KS,Manhattan,39.19751,-96.6148102,"Manhattan Area Technical College, 3136, Dickens Avenue, Manhattan, Riley County, Kansas, 66503, United States of America",True
Neosho County Community College,KS,Chanute,37.6695036,-95.4640409,"Neosho County Community College, 800, West 14th Street, Chanute, Neosho County, Kansas, 66720, United States of America",True
Fort Hayes Tech North Central,KS,Beloit,,,,False
Fort Hayes Tech Northwest,KS,Goodland,,,,False
Pratt Community College,KS,Pratt,37.6544738,-98.7119955,"Pratt Community College, KS 61, Pratt, Pratt County, Kansas, 67124, United States of America",True
University of Saint Mary,KS,Leavenworth,39.2778813,-94.904488,"University of Saint Mary, 4100, South 4th Street, Wadsworth, Leavenworth, Leavenworth County, Kansas, 66048, United States of America",True
Salina Area Technical College,KS,Salina,38.7915595,-97.6360995,"Salina Area Technical College, Scanlan Avenue, Salina, Saline County, Kansas, 67401, United States of America",True
Seward County Community College,KS,Liberal,37.0596139,-100.9175848,"Seward County Community College, 1801, North Kansas Avenue, Liberal, Seward County, Kansas, 67901, United States of America",True
Washburn University,KS,Topeka,39.0336986,-95.7015689,"Washburn University, 1700, Southwest College Avenue, Topeka, Shawnee County, Kansas, 66621, United States of America",True
Wichita State University-Campus of Applied Sciences and Technology,KS,Wichita,37.7572059,-97.2251821,"Wichita State University Campus of Applied Sciences and Technology, North Webb Road, Wichita, Sedgwick County, Kansas, 67055, United States of America",True
Wichita Technical Institute,KS,Wichita,,,,False
Ashland Community and Technical College,KY,Ashland,,,,False
Southcentral Kentucky Community and Technical College,KY,Bowling Green,,,,False
Bluegrass Community and Technical College,KY,Lexington,38.0246825,-84.5031829,"Bluegrass Community and Technical College (Cooper), Cooper Drive, University of Kentucky, Lexington, Fayette County, Kentucky, 40546, United States of America",True
Elizabethtown Community and Technical College,KY,Elizabethtown,37.6933741,-85.8788535,"Elizabethtown Community and Technical College, 600, College Street Road, Elizabethtown, Hardin County, Kentucky, 42701, United States of America",True
Hazard Community and Technical College,KY,Hazard,,,,False
Henderson Community College,KY,Henderson,,,,False
Hopkinsville Community College,KY,Hopkinsville,36.8844442,-87.4895414,"Hopkinsville Community College, North Drive, Hopkinsville, Christian County, Kentucky, 42240, United States of America",True
Jefferson Community and Technical College,KY,Louisville,38.2466183,-85.7536613,"Jefferson Community and Technical College, 109, East Broadway, Louisville, Jefferson County, Kentucky, 40202, United States of America",True
Madisonville Community College,KY,Madisonville,37.3618318,-87.5127148,"Madisonville Community College (North Campus), College Drive, Madisonville, Hopkins County, Kentucky, 42431, United States of America",True
Maysville Community and Technical College,KY,Maysville,38.6260685,-83.8059186,"Maysville Community and Technical College, Maysville Community College South, Maysville, Mason County, Kentucky, 41056, United States of America",True
Gateway Community and Technical College,KY,Florence,,,,False
West Kentucky Community and Technical College,KY,Paducah,37.0546403,-88.6581473,"West Kentucky Community and Technical College, I 24, Paducah, McCracken County, Kentucky, 42002, United States of America",True
Big Sandy Community and Technical College,KY,Prestonsburg,,,,False
Somerset Community College,KY,Somerset,37.059736,-84.6166836,"Somerset Community College, North Campus, University of Kentucky Drive, Somerset, Pulaski County, Kentucky, 42533, United States of America",True
Southeast Kentucky Community & Technical College,KY,Cumberland,36.9657423,-82.9983893,"Southeast Kentucky Community and Technical College, College Road, Cumberland, Harlan County, Kentucky, 40823, United States of America",True
Central Louisiana Technical Community College,LA,Alexandria,31.3103019,-92.4465163,"Central Louisiana Technical Community College, Saint James Street, Alexandria, Rapides Parish, Louisiana, 71301, United States of America",True
Delgado Community College,LA,New Orleans,29.9864561,-90.1041742,"Delgado Community College, 615, City Park Avenue, New Orleans, Orleans Parish, Louisiana, 70119, United States of America",True
Nunez Community College,LA,Chalmette,29.9546771,-89.9608471,"Elaine P. Nunez Community College, Fenelon Street, Chalmette, Saint Bernard Parish, Louisiana, 70043, United States of America",True
ITI Technical College,LA,Baton Rouge,,,,False
Louisiana State University and Agricultural & Mechanical College,LA,Baton Rouge,,,,False
Northwest Louisiana Technical Community College,LA,Minden,,,,False
Fletcher Technical Community College,LA,Schriever,29.6915377,-90.8110672,"Fletcher Technical Community College, 1407, LA 311, Magnolia, Rebecca Plantation, Schriever, Terrebonne Parish, Louisiana, 70395, United States of America",True
Remington College-Lafayette Campus,LA,Lafayette,,,,False
SOWELA Technical Community College,LA,Lake Charles,30.2169798,-93.1629852,"SOWELA Technical Community College, 3820, Sen J Bennett Johnston Avenue, Lake Charles, Calcasieu Parish, Louisiana, 70615, United States of America",True
Northshore Technical Community College,LA,Lacombe,,,,False
Central Maine Community College,ME,Auburn,44.1321115,-70.2320624,"Central Maine Community College, 1250, Turner Street, Auburn, Androscoggin County, Maine, 04210, United States of America",True
Eastern Maine Community College,ME,Bangor,44.8245077,-68.7438022,"Eastern Maine Community College, 354, Hogan Road, Bangor, Penobscot County, Maine, 04401, United States of America",True
Kennebec Valley Community College,ME,Fairfield,44.5960286,-69.6101575,"Kennebec Valley Community College, 92, Western Avenue, Fairfield, Somerset County, Maine, 04937, United States of America",True
Northern Maine Community College,ME,Presque Isle,46.6954875,-68.0357646,"Northern Maine Community College, 33, Edgemont Drive, Presque Isle, Aroostook County, Maine, 04769, United States of America",True
Southern Maine Community College,ME,South Portland,43.6472293,-70.229185,"Southern Maine Community College, 2, Fort Road, South Portland, Cumberland County, Maine, 04106, United States of America",True
Washington County Community College,ME,Calais,45.1587229,-67.2614609,"Washington County Community College, 1, College Drive, Calais, Washington County, Maine, 04619, United States of America",True
Allegany College of Maryland,MD,Cumberland,39.6523234,-78.7290617,"Allegany College of Maryland, Old Willow Brook Road Southeast, Cumberland, Allegany County, Maryland, 21502, United States of America",True
College of Southern Maryland,MD,La Plata,38.5589964,-77.0106524,"College of Southern Maryland, 8730, Mitchell Road, Jennie Run Estates, La Plata, Charles County, Maryland, 20646, United States of America",True
North American Trade Schools,MD,Baltimore,39.3471942,-76.7008971,"North American Trade Schools, 5760, Wabash Avenue, Reisterstown Station, Baltimore, Maryland, 21215, United States of America",True
Frederick Community College,MD,Frederick,39.451578,-77.4181668,"Frederick Community College, 7932, Runnymeade Court, Clover Hill, Frederick County, Maryland, 21702, United States of America",True
Garrett College,MD,McHenry,39.5615972,-79.3392137,"Garrett College, Sunset Ridge Drive, McHenry, Garrett County, Maryland, 21541, United States of America",True
Hagerstown Community College,MD,Hagerstown,,,,False
Harford Community College,MD,Bel Air,39.5605328,-76.2830203,"Harford Community College, 401, Thomas Run Road, Oak Dale, Bel Air, Harford County, Maryland, 21015, United States of America",True
Howard Community College,MD,Columbia,39.2115116,-76.8774656,"Howard Community College, Little Patuxent Parkway, Hawthorn North, Wilde Lake, Howard County, Maryland, 21044, United States of America",True
Lincoln College of Technology-Columbia,MD,Columbia,39.1740153,-76.8363726,"Lincoln College of Technology, 9325, Snowden River Parkway, Hopewell, Guilford, Howard County, Maryland, 21046, United States of America",True
Montgomery College,MD,Rockville,39.0985195,-77.1587885,"Montgomery College, 51, Mannakee Street, Westmore, Rockville, Montgomery County, Maryland, 20850, United States of America",True
Prince George's Community College,MD,Largo,38.8868714,-76.8263878,"Prince George's Community College, 301, Largo Road, Largo, Prince George's County, Maryland, 20774, United States of America",True
Assabet Valley Regional Technical School,MA,Marlborough,42.3681574,-71.566141,"Assabet Valley Regional Technical High School, 215, Fitchburg Street, Marlborough, Middlesex County, Massachusetts, 01752, United States of America",True
Springfield Technical Community College,MA,Springfield,42.1085288,-72.5799735,"Springfield Technical Community College, State Street, Upper Worthington Historic District, Springfield, Hampden County, Massachusetts, 01101, United States of America",True
Worcester Polytechnic Institute,MA,Worcester,42.274315,-71.8084567,"Worcester Polytechnic Institute, 100, Institute Road, Massachusetts Avenue Historic District, Hammond Heights, Worcester, Worcester County, Massachusetts, 01609, United States of America",True
Northwestern Technological Institute,MI,Southfield,42.4720799,-83.2388255,"Northwestern Technological Institute, 24800, Northwestern Highway, Southfield, Oakland County, Michigan, 48075, United States of America",True
Baker College,MI,Owosso,42.9840441,-84.1731718,"Baker College, 1020, South Washington Street, Owosso, Shiawassee County, Michigan, 48867, United States of America",True
Bay de Noc Community College,MI,Escanaba,45.7716351,-87.0864384,"Bay de Noc Community College, South 11th Street, Wells, Escanaba, Delta County, Michigan, 49894, United States of America",True
Mott Community College,MI,Flint,43.0203856,-83.6726519,"Mott Community College, 1401, Mott College Drive, Flint, Genesee County, Michigan, 48503, United States of America",True
MIAT College of Technology,MI,Canton,,,,False
Gogebic Community College,MI,Ironwood,46.4736751,-90.1639923,"Gogebic Community College, E4946, Jackson Road, Ironwood, Gogebic County, Michigan, 49938, United States of America",True
Grand Rapids Community College,MI,Grand Rapids,42.9665672,-85.665001,"Grand Rapids Community College, 143, Bostwick Avenue Northeast, Grand Rapids, Kent County, Michigan, 49503, United States of America",True
Lake Michigan College,MI,Benton Harbor,42.0956412,-86.393483,"Lake Michigan College, 2755, East Napier Avenue, Benton Harbor, Berrien County, Michigan, 49022, United States of America",True
Lansing Community College,MI,Lansing,42.7379548,-84.5530234,"Lansing Community College, North Grand Avenue, Downtown, Lansing, Ingham County, Michigan, 48906, United States of America",True
Macomb Community College,MI,Warren,42.5054107,-82.9730483,"Macomb Community College, 14500, East 12 Mile Road, Warren, Macomb County, Michigan, 48088, United States of America",True
Mid Michigan College,MI,Harrison,,,,False
Monroe County Community College,MI,Monroe,41.9165863,-83.4690733,"Monroe County Community College, 1555, South Raisinville Road, Monroe Charter Township, Monroe County, Michigan, 48161, United States of America",True
Montcalm Community College,MI,Sidney,43.2554855,-85.0999137,"Montcalm Community College, 2800, College Drive, Sidney Township, Montcalm County, Michigan, 48885, United States of America",True
Muskegon Community College,MI,Muskegon,43.2495952,-86.1989224,"Muskegon Community College, 221, South Quarterline Road, Muskegon, Muskegon County, Michigan, 49442, United States of America",True
North Central Michigan College,MI,Petoskey,45.3557888,-84.9454474,"North Central Michigan College, 1515, Howard Street, Petoskey, Emmet County, Michigan, 49770, United States of America",True
St Clair County Community College,MI,Port Huron,,,,False
Southwestern Michigan College,MI,Dowagiac,41.9661071,-86.0829737,"Southwestern Michigan College, 58900, Cherry Grove Road, Dowagiac, Cass County, Michigan, 49047, United States of America",True
Michigan Career and Technical Institute,MI,Plainwell,,,,False
Washtenaw Community College,MI,Ann Arbor,42.2631875,-83.6650462,"Washtenaw Community College, 4800, East Huron River Drive, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America",True
Wayne County Community College District,MI,Detroit,,,,False
West Shore Community College,MI,Scottville,44.0098532,-86.3300827,"West Shore Community College, 3000, North Stiles Road, Scottville, Mason County, Michigan, 49454, United States of America",True
Anoka Technical College,MN,Anoka,45.2167365,-93.4165538,"Anoka Technical College, 1355, US 10;US 169, Anoka, Anoka County, Minnesota, 55303, United States of America",True
Riverland Community College,MN,Austin,43.676699,-93.0011044,"Riverland Community College (West Campus), 1900, 8th Avenue Northwest, Austin, Mower County, Minnesota, 55912, United States of America",True
Northwest Technical College,MN,Bemidji,47.4526625,-94.8540989,"Northwest Technical College, 905, Grant Avenue Southeast, Bemidji, Beltrami County, Minnesota, 56601, United States of America",True
Central Lakes College-Brainerd,MN,Brainerd,46.3454119,-94.2170921,"Central Lakes College, West College Drive, Brainerd, Crow Wing County, Minnesota, 56401, United States of America",True
Lake Superior College,MN,Duluth,46.7845476,-92.1452014,"Lake Superior College, 2101, Trinity Road, Duluth Heights, Duluth, Saint Louis County, Minnesota, 55811, United States of America",True
Hennepin Technical College,MN,Brooklyn Park,45.0991885,-93.3990528,"Hennepin Technical College, 9000, Brooklyn Boulevard, Brooklyn Park, Hennepin County, Minnesota, 55445, United States of America",True
Minnesota North College,MN,Hibbing,47.4221372,-92.9206686,"Minnesota North College – Hibbing, 1515, East 25th Street, Hibbing, Saint Louis County, Minnesota, 55746, United States of America",True
South Central College,MN,North Mankato,44.1746648,-94.0464687,"South Central College - North Campus, Lee Boulevard, Riverbend Estates, North Mankato, Nicollet County, Minnesota, 56003, United States of America",True
Minneapolis Community and Technical College,MN,Minneapolis,,,,False
North Hennepin Community College,MN,Brooklyn Park,45.105697,-93.3742081,"North Hennepin Community College, 7411, 85th Avenue North, Brooklyn Park, Hennepin County, Minnesota, 55445, United States of America",True
Northland Community and Technical College,MN,Thief River Falls,,,,False
St Cloud Technical and Community College,MN,Saint Cloud,,,,False
Summit Academy Opportunities Industrialization Center,MN,Minneapolis,,,,False
Dunwoody College of Technology,MN,Minneapolis,44.9731679,-93.2906677,"Dunwoody College of Technology, 818, Dunwoody Boulevard, Lowry Hill, Calhoun Isles, Minneapolis, Hennepin County, Minnesota, 55403, United States of America",True
Ridgewater College,MN,Willmar,45.1382332,-95.0709778,"Ridgewater College, Main Entry, Willmar, Kandiyohi County, Minnesota, 56201, United States of America",True
Minnesota State College Southeast,MN,Winona,44.0243847,-91.6163202,"Minnesota State College Southeast, 1250, Homer Road, Winona, Winona County, Minnesota, 55987, United States of America",True
Century College,MN,White Bear Lake,45.0444049,-92.9880401,"Century College (West Campus), Wood Duck Trail, White Bear Lake, Ramsey County, Minnesota, 55090, United States of America",True
Coahoma Community College,MS,Clarksdale,,,,False
Copiah-Lincoln Community College,MS,Wesson,31.6887608,-90.3936987,"Copiah-Lincoln Community College, Lester Furr Drive, Wesson, Copiah County, Mississippi, 39191, United States of America",True
East Central Community College,MS,Decatur,32.4442966,-89.1119286,"East Central Community College, North 7th Avenue, Decatur, Newton County, Mississippi, 39327, United States of America",True
Hinds Community College,MS,Raymond,32.2537999,-90.4134216,"Hinds Community College, East Main Street, Raymond, Hinds County, Mississippi, 39154, United States of America",True
Holmes Community College,MS,Goodman,32.9704564,-89.9190275,"Holmes Community College Goodman Campus, Hill Street, Goodman, Holmes County, Mississippi, 39079, United States of America",True
Itawamba Community College,MS,Fulton,34.2762012,-88.4159175,"Itawamba Community College, Alton Street, Fulton, Itawamba County, Mississippi, 38843, United States of America",True
Jones County Junior College,MS,Ellisville,31.5947107,-89.2019321,"Jones College, 900, South Court Street, Ellisville, Jones County, Mississippi, 39437, United States of America",True
Meridian Community College,MS,Meridian,32.368001,-88.7322742,"Meridian Community College, 910, Old Highway 80 West, Meridian, Lauderdale County, Mississippi, 39307, United States of America",True
Mississippi Delta Community College,MS,Moorhead,33.4430538,-90.5003499,"Mississippi Delta Community College, East Cherry Street, Moorhead, Sunflower County, Mississippi, 38761, United States of America",True
Mississippi Gulf Coast Community College,MS,Perkinston,30.781599,-89.1435905,"Mississippi Gulf Coast Community College - Perkinston Campus, 51, Perkinston-Silver Run Road, Perkinston, Stone County, Mississippi, 39573, United States of America",True
Northwest Mississippi Community College,MS,Senatobia,34.6235605,-89.9741966,"Northwest Mississippi Community College, 4975, Ranger Drive, Senatobia, Tate County, Mississippi, 38668, United States of America",True
Pearl River Community College,MS,Poplarville,30.8448513,-89.5445413,"Pearl River Community College, 101, Old Stadium Road, Poplarville, Pearl River County, Mississippi, 39470, United States of America",True
Southwest Mississippi Community College,MS,Summit,,,,False
Cape Girardeau Career and Technology Center,MO,Cape Girardeau,37.2738889,-89.564897,"Cape Girardeau Career and Technology Center, 1080, South Silver Springs Road, Cape Girardeau, Cape Girardeau County, Missouri, 63703, United States of America",True
Grand River Technical School,MO,Chillicothe,39.798975,-93.5603347,"Grand River Technical School, Springhill Street, Chillicothe, Livingston County, Missouri, 64601, United States of America",True
East Central College,MO,Union,38.4287966,-90.9759451,"East Central College, 1964, Prairie Dell Road, Union, Franklin County, Missouri, 63084, United States of America",True
Pinnacle Career Institute,MO,Kansas City,,,,False
Four Rivers Career Center,MO,Washington,38.5476747,-91.0209098,"Four Rivers Career Center, 1978, Image Drive, Washington, Franklin County, Missouri, 63090, United States of America",True
Ozarks Technical Community College,MO,Springfield,37.2166702,-93.2795511,"Ozarks Technical Community College, 1001, East Chestnut Expressway, Weller, Midtown, Springfield, Greene County, Missouri, 65802, United States of America",True
Jefferson College,MO,Hillsboro,38.2603041,-90.5586659,"Jefferson College, 1000, Viking Drive, Hillsboro, Central Township, Jefferson County, Missouri, 63050, United States of America",True
Lex La-Ray Technical Center,MO,Lexington,39.1736529,-93.8655012,"Lex La-Ray Technical Center, 2323, High School Drive, Lexington, Lafayette County, Missouri, 64067, United States of America",True
State Technical College of Missouri,MO,Linn,38.4683242,-91.8118347,"State Technical College of Missouri, 1, Technology Drive, Linn, Osage County, Missouri, 65051, United States of America",True
Metropolitan Community College-Kansas City,MO,Kansas City,39.1381617,-94.5024275,"Metropolitan Community College, 1775, Universal Avenue, Kansas City, Jackson County, Missouri, 64120, United States of America",True
Mineral Area College,MO,Park Hills,37.844746,-90.4811411,"Mineral Area College, MO O, Park Hills, Saint Francois County, Missouri, 63601, United States of America",True
Missouri Valley College,MO,Marshall,39.1064411,-93.1907708,"Missouri Valley College, 500, East College Street, Marshall, Saline County, Missouri, 65340, United States of America",True
College of the Ozarks,MO,Point Lookout,36.617958,-93.2365038,"College of the Ozarks, 100, Hollister, Taney County, Missouri, 65726, United States of America",True
Poplar Bluff Technical Career Center,MO,Poplar Bluff,,,,False
Ranken Technical College,MO,Saint Louis,38.6534824,-90.2492178,"Ranken Technical College, Page Boulevard, Lewis Place, Saint Louis, Missouri, 63113, United States of America",True
Saint Louis Community College,MO,Bridgeton,,,,False
State Fair Community College,MO,Sedalia,38.6963394,-93.2705725,"State Fair Community College, West 16th Street, Sedalia, Pettis County, Missouri, 65301, United States of America",True
Stephens College,MO,Columbia,38.9505943,-92.3229551,"Stephens College, 1200, East Broadway, Strollway, Columbia, Columbia Township, Boone County, Missouri, 65216, United States of America",True
Three Rivers College,MO,Poplar Bluff,36.7763518,-90.430561,"Three Rivers College, Three Rivers Boulevard, Poplar Bluff, Butler County, Missouri, 63901, United States of America",True
Blackfeet Community College,MT,Browning,48.5523,-113.0087867,"Blackfeet Community College, Southeast Boundary Street, Browning, Glacier County, Montana, 59427, United States of America",True
Highlands College of Montana Tech,MT,Butte,45.9376976,-112.5097421,"Highlands College, Basin Creek Road, Butte, Silver Bow County, Montana, 59701, United States of America",True
Carroll College,MT,Helena,46.6018191,-112.0385011,"Carroll College, Hunthausen Way, Mansion District, Helena, Lewis and Clark County, Montana, 59625, United States of America",True
Dawson Community College,MT,Glendive,47.0855421,-104.7249147,"Dawson Community College, 300, College Drive, Glendive, Dawson County, Montana, 59330, United States of America",True
Montana State University Billings,MT,Billings,45.797005,-108.5215582,"Montana State University Billings, 1500, North 27th Street, Billings, Yellowstone County, Montana, 59101, United States of America",True
Flathead Valley Community College,MT,Kalispell,48.2310428,-114.3223222,"Flathead Valley Community College, 777, Grandview Drive, Kalispell, Flathead County, Montana, 59901, United States of America",True
Aaniiih Nakoda College,MT,Harlem,,,,False
Fort Peck Community College,MT,Poplar,48.11356,-105.19287,"Fort Peck Community College, Tribal Street, Poplar District / waȟnéca wakpá / waxchį́ca wakpá, Roosevelt County, Montana, 59255, United States of America",True
